Time (s),Grid Row,Grid Column,Soil Level,Plant Level,Coins,Instance ID
55,0,4,0,0,0,9
55,0,5,1,0,0,9
55,1,0,1,5,0,9
55,1,1,1,0,0,9
55,1,2,0,0,0,9
55,1,3,0,0,0,9
55,1,4,0,0,0,9
55,1,5,1,0,0,9
55,2,0,1,2,0,9
55,2,1,0,0,0,9
55,2,2,0,0,0,9
55,2,3,0,0,0,9
55,2,4,1,0,0,9
55,2,5,1,0,0,9
56,0,0,1,0,0,9
56,0,1,0,0,0,9
56,0,2,0,0,0,9
56,0,3,1,0,0,9
56,0,4,0,0,0,9
56,0,5,1,0,0,9
56,1,0,1,5,0,9
56,1,1,1,0,0,9
56,1,2,0,0,0,9
56,1,3,0,0,0,9
56,1,4,0,0,0,9
56,1,5,1,0,0,9
56,2,0,1,3,0,9
56,2,1,0,0,0,9
56,2,2,0,0,0,9
56,2,3,0,0,0,9
56,2,4,1,0,0,9
56,2,5,1,0,0,9
57,0,0,1,0,0,9
57,0,1,0,0,0,9
57,0,2,0,0,0,9
57,0,3,1,0,0,9
57,0,4,0,0,0,9
57,0,5,1,0,0,9
57,1,0,1,5,0,9
57,1,1,1,0,0,9
57,1,2,0,0,0,9
57,1,3,0,0,0,9
57,1,4,0,0,0,9
57,1,5,1,0,0,9
57,2,0,1,3,0,9
57,2,1,0,0,0,9
57,2,2,0,0,0,9
57,2,3,0,0,0,9
57,2,4,1,0,0,9
57,2,5,1,0,0,9
58,0,0,1,0,0,9
58,0,1,0,0,0,9
58,0,2,0,0,0,9
58,0,3,1,0,0,9
58,0,4,0,0,0,9
58,0,5,1,0,0,9
58,1,0,1,5,0,9
58,1,1,1,0,0,9
58,1,2,0,0,0,9
58,1,3,0,0,0,9
58,1,4,0,0,0,9
58,1,5,1,0,0,9
58,2,0,1,4,0,9
58,2,1,0,0,0,9
58,2,2,0,0,0,9
58,2,3,0,0,0,9
58,2,4,1,0,0,9
58,2,5,1,0,0,9
59,0,0,1,0,50,9
59,0,1,0,0,50,9
59,0,2,0,0,50,9
59,0,3,1,0,50,9
59,0,4,0,0,50,9
59,0,5,1,0,50,9
59,1,0,1,0,50,9
59,1,1,1,0,50,9
59,1,2,0,0,50,9
59,1,3,0,0,50,9
59,1,4,0,0,50,9
59,1,5,1,0,50,9
59,2,0,1,4,50,9
59,2,1,0,0,50,9
59,2,2,0,0,50,9
59,2,3,0,0,50,9
59,2,4,1,0,50,9
59,2,5,1,0,50,9
60,0,0,1,0,50,9
60,0,1,0,0,50,9
60,0,2,0,0,50,9
60,0,3,1,0,50,9
60,0,4,0,0,50,9
60,0,5,1,0,50,9
60,1,0,1,0,50,9
60,1,1,1,0,50,9
60,1,2,0,0,50,9
60,1,3,0,0,50,9
60,1,4,0,0,50,9
60,1,5,1,0,50,9
60,2,0,1,5,50,9
60,2,1,0,0,50,9
60,2,2,0,0,50,9
60,2,3,0,0,50,9
60,2,4,1,0,50,9
60,2,5,1,0,50,9
